radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,636,1,1103,6716479,0,38.741226196289,8.9366912841797,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6846451,0,38.768692016602,8.9490509033203,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6736505,0,38.716506958008,8.9710235595703,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6719125,0,38.70002746582,8.9792633056641,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6717796,0,38.697280883789,8.9875030517578,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6848163,0,38.768692016602,8.9449310302734,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6716481,0,38.738479614258,8.9366912841797,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6720960,0,38.732986450195,8.9545440673828,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6848682,0,38.767318725586,8.9586639404297,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6914932,0,38.801651000977,9.0190887451172,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6849441,0,38.767318725586,8.9353179931641,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6716937,0,38.735733032227,8.9435577392578,1000,1,1,1484130753,1484130753,0
UMTS,636,1,1103,6847323,0,38.750839233398,8.9325714111328,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6716940,0,38.735733032227,8.9421844482422,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6914938,0,38.801651000977,9.0204620361328,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6912118,0,38.801651000977,9.0190887451172,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6736464,0,38.72200012207,8.9682769775391,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6848173,0,38.76594543457,8.9669036865234,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6847322,0,38.75358581543,8.9311981201172,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6846452,0,38.768692016602,8.9504241943359,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6847101,0,38.79753112793,8.9984893798828,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6715897,0,38.720626831055,8.9696502685547,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6849422,0,38.790664672852,8.9861297607422,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6849613,0,38.779678344727,8.9820098876953,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6912119,0,38.801651000977,9.0177154541016,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6848583,0,38.794784545898,8.9916229248047,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6736933,0,38.732986450195,8.9504241943359,1000,2,1,1484175854,1487691712,0
UMTS,636,1,1103,6716941,0,38.734359741211,8.9366912841797,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6851242,0,38.76594543457,8.9737701416016,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6716938,0,38.734359741211,8.9394378662109,1000,1,1,1484130753,1484130753,0
UMTS,636,1,1103,6736845,0,38.716506958008,8.9710235595703,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6848182,0,38.785171508789,8.9847564697266,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6912139,0,38.803024291992,9.0149688720703,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6914933,0,38.801651000977,9.0190887451172,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6848381,0,38.793411254883,8.9888763427734,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6736234,0,38.732986450195,8.9545440673828,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6717793,0,38.695907592773,8.9875030517578,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6849612,0,38.785171508789,8.9847564697266,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6845832,0,38.76594543457,8.9751434326172,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6720561,0,38.745346069336,8.9353179931641,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6736763,0,38.704147338867,8.9765167236328,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6716240,0,38.732986450195,8.9504241943359,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6851413,0,38.794784545898,8.9902496337891,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6845851,0,38.774185180664,8.9806365966797,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6850263,0,38.760452270508,8.9311981201172,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1103,6719108,0,38.723373413086,8.9682769775391,1000,4,1,1484175851,1492190566,0
UMTS,636,1,1103,6736235,0,38.732986450195,8.9559173583984,1000,1,1,1484130794,1484130794,0
UMTS,636,1,1103,6846472,0,38.770065307617,8.9394378662109,1000,1,1,1484130835,1484130835,0
UMTS,636,1,1105,6918563,0,38.842849731445,9.0218353271484,1000,1,1,1484130712,1484130712,0
UMTS,636,1,1104,6911496,0,38.787231,9.014969,1000,2,1,1484175865,1485248980,0
UMTS,636,1,1105,6911491,0,38.787918,9.015656,1000,2,1,1484175866,1485760120,0
UMTS,636,1,1104,6915266,0,38.786544799805,9.0149688720703,1000,1,1,1484130712,1484130712,0
UMTS,636,1,1104,6914226,0,38.78791809082,9.0149688720703,1000,1,1,1484130712,1484130712,0
GSM,636,1,11001,16506,0,38.727768,8.995743,1000,5,1,1484215749,1491446529,0
GSM,636,1,11001,15385,0,38.744942,8.987907,1000,17,1,1484227661,1491433203,0
GSM,636,1,11001,15697,0,38.736076,8.995468,1000,20,1,1484227661,1491519762,0
GSM,636,1,11001,12163,0,38.746547,8.986427,1000,23,1,1484227661,1545478125,0
GSM,636,1,11001,12157,0,38.759328,8.98167,1000,6,1,1484227661,1493974163,0
GSM,636,1,11001,15693,0,38.73436,8.995926,1000,15,1,1484227661,1491433326,0
GSM,636,1,11007,12776,0,38.782425,8.995056,1000,2,1,1484232622,1484260963,0
UMTS,636,1,1702,7306279,0,37.396774291992,11.599502563477,1000,2,1,1484267130,1484987547,0
UMTS,636,1,1702,7306282,0,37.394485,11.598129,1000,3,1,1484267130,1491812283,0
GSM,636,1,11004,11905,0,38.727493286133,8.9957427978516,1000,1,1,1484274428,1484274428,0
GSM,636,1,11001,14427,0,38.727672,8.9964,1000,23,1,1484301700,1492096588,0
GSM,636,1,11002,12061,0,38.748092651367,8.9861297607422,1000,4,1,1484336659,1488784451,0
GSM,636,1,11007,10121,0,38.782253,8.994799,1000,16,1,1484344623,1491518818,0
GSM,636,1,12009,18072,0,38.308639526367,14.104385375977,1000,1,1,1484294273,1484294273,0
GSM,636,1,12009,30072,0,38.308639526367,14.104385375977,1000,1,1,1484294273,1484294273,0
GSM,636,1,12009,12435,0,38.308639526367,14.104385375977,1000,1,1,1484294273,1484294273,0
GSM,636,1,12009,12437,0,38.308639526367,14.104385375977,1000,1,1,1484294273,1484294273,0
GSM,636,1,11011,15542,0,38.734513,9.011396,1000,6,1,1484344629,1577808931,0
GSM,636,1,11011,15545,0,38.735733,9.014145,1000,5,1,1484344629,1491462643,0
GSM,636,1,11011,10812,0,38.735046,9.013596,1000,2,1,1484344628,1485334676,0
GSM,636,1,11011,15546,0,38.734818,9.011536,1000,6,1,1484344629,1491462643,0
GSM,636,1,11011,15556,0,38.734359741211,9.0122222900391,1000,1,1,1484295257,1484295257,0
UMTS,636,1,1401,7047755,0,41.87645,9.596558,1000,2,1,1484356511,1486949869,0
UMTS,636,1,1105,6912295,0,38.844383,9.004626,2526,548,1,1484388428,1525953280,0
UMTS,636,1,1105,6915076,0,38.855209350586,9.0012359619141,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6912939,0,38.874435424805,9.0190887451172,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6912945,0,38.838729858398,8.9998626708984,1000,2,1,1484388428,1491315977,0
UMTS,636,1,1105,6917947,0,38.871688842773,9.0163421630859,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6917946,0,38.868942260742,9.0081024169922,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6915075,0,38.859329223633,9.0026092529297,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6915074,0,38.864822387695,9.0053558349609,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6917334,0,38.866195678711,9.0067291259766,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6914676,0,38.845596313477,9.0012359619141,1000,2,1,1484388428,1491315977,0
UMTS,636,1,1105,6914675,0,38.851089477539,9.0012359619141,1000,1,1,1484362913,1484362913,0
UMTS,636,1,1105,6912935,0,38.87580871582,9.0218353271484,1000,2,1,1484388428,1485745728,0
UMTS,636,1,1105,6917949,0,38.870315551758,9.0108489990234,1000,1,1,1484362913,1484362913,0
GSM,636,1,21136,16921,0,39.011764526367,8.0454254150391,1000,1,1,1484393911,1484393911,0
GSM,636,1,11015,10617,0,38.759078979492,9.0740203857422,1000,1,1,1484439097,1484439097,0
GSM,636,1,11015,10611,0,38.760337,9.071039,1000,4,1,1484463982,1506171190,0
GSM,636,1,11015,16195,0,38.759766,9.07608,1000,2,1,1484463982,1491001120,0
GSM,636,1,11015,14485,0,38.759078979492,9.0767669677734,1000,1,1,1484439302,1484439302,0
GSM,636,1,11024,10996,0,38.814354,9.019089,1000,4,1,1484463780,1484463780,0
GSM,636,1,11015,10615,0,38.759611,9.068129,4487,20,1,1484463982,1506172395,0
GSM,636,1,11015,10612,0,38.760452270508,9.0712738037109,1000,1,1,1484439097,1484439097,0
GSM,636,1,11015,14483,0,38.760247,9.07088,1000,7,1,1484463982,1506171129,0
GSM,636,1,11015,13825,0,38.782425,9.071961,2574,2,1,1484451274,1484451274,0
GSM,636,1,11025,16095,0,38.779679,9.09462,1764,2,1,1484451315,1484451315,0
GSM,636,1,11015,10616,0,38.760427,9.070283,1000,5,1,1484463982,1506172334,0
GSM,636,1,11015,14487,0,38.760597,9.071176,1000,3,1,1484463982,1494830679,0
GSM,636,1,11019,13935,0,38.758985,9.071709,1000,3,1,1484463982,1506171526,0
UMTS,636,1,22339,20054990,0,38.489227,7.0467,1000,4,1,1484465173,1492005896,0
GSM,636,1,16001,15222,0,38.786544799805,9.1110992431641,1000,1,1,1484442588,1484442588,0
GSM,636,1,11016,16815,0,38.794327,9.105148,1376,3,1,1484449183,1484449183,0
GSM,636,1,11005,17365,0,38.792037963867,9.1097259521484,1000,1,1,1484442664,1484442664,0
GSM,636,1,16001,17042,0,38.768692016602,9.1056060791016,1000,1,1,1484441188,1484441188,0
GSM,636,1,11016,16816,0,38.800965,9.104233,1365,2,1,1484450044,1484450044,0
GSM,636,1,16001,18662,0,38.767318725586,9.1042327880859,1000,1,1,1484440860,1484440860,0
GSM,636,1,16001,11526,0,38.786544799805,9.1110992431641,1000,1,1,1484442336,1484442336,0
GSM,636,1,11016,16895,0,38.776931762695,9.1069793701172,1000,1,1,1484443320,1484443320,0
GSM,636,1,11016,16817,0,38.796158,9.103546,1600,2,1,1484449183,1484449183,0
GSM,636,1,11019,16766,0,38.76594543457,9.1028594970703,1000,1,1,1484440368,1484440368,0
GSM,636,1,16001,11565,0,38.767318725586,9.1042327880859,1000,1,1,1484440983,1484440983,0
GSM,636,1,16001,13512,0,38.781051635742,9.1083526611328,1000,1,1,1484442787,1484442787,0
GSM,636,1,16001,17046,0,38.767318725586,9.1042327880859,1000,1,1,1484441024,1484441024,0
GSM,636,1,11016,16635,0,38.781052,9.103546,1660,2,1,1484447174,1484447174,0
GSM,636,1,16001,11562,0,38.767318725586,9.1042327880859,1000,1,1,1484440819,1484440819,0
GSM,636,1,11019,16756,0,38.76594543457,9.1028594970703,1000,1,1,1484440245,1484440245,0
GSM,636,1,16004,11032,0,38.776931762695,9.1083526611328,1000,1,1,1484442336,1484442336,0
GSM,636,1,11016,16812,0,38.796845,9.10286,1697,2,1,1484449183,1484449183,0
GSM,636,1,11016,16892,0,38.794098,9.098053,1719,2,1,1484450495,1484450495,0
GSM,636,1,17015,17282,0,38.792037963867,9.1083526611328,1000,1,1,1484442787,1484442787,0
GSM,636,1,16001,11056,0,38.792037963867,9.1083526611328,1000,1,1,1484443730,1484443730,0
GSM,636,1,16001,10736,0,38.782424926758,9.1083526611328,1000,1,1,1484443443,1484443443,0
GSM,636,1,16001,10916,0,38.770065307617,9.1069793701172,1000,1,1,1484440983,1484440983,0
GSM,636,1,31001,12184,0,38.805085,9.095993,1985,2,1,1484452382,1484452382,0
GSM,636,1,11010,13515,0,38.80989074707,9.1042327880859,1000,1,1,1484446231,1484446231,0
GSM,636,1,11016,16365,0,38.811722,9.093704,1758,3,1,1484452136,1484452136,0
GSM,636,1,31005,10175,0,38.794784545898,9.1069793701172,1000,1,1,1484443935,1484443935,0
GSM,636,1,16001,10732,0,38.790664672852,9.1083526611328,1000,1,1,1484444222,1484444222,0
GSM,636,1,16001,15582,0,38.77555847168,9.1056060791016,1000,1,1,1484444714,1484444714,0
GSM,636,1,11016,16641,0,38.808517,9.095306,1000,2,1,1484450290,1484450290,0
GSM,636,1,16001,13396,0,38.774185180664,9.1069793701172,1000,1,1,1484443935,1484443935,0
GSM,636,1,16001,13392,0,38.771438598633,9.1069793701172,1000,1,1,1484443935,1484443935,0
GSM,636,1,11003,11705,0,38.811264038086,9.1028594970703,1000,1,1,1484446395,1484446395,0
GSM,636,1,16001,18672,0,38.792037963867,9.1083526611328,1000,1,1,1484444304,1484444304,0
GSM,636,1,11016,16645,0,38.807144,9.100113,1000,2,1,1484450290,1484450290,0
GSM,636,1,31003,10025,0,38.807144165039,9.1056060791016,1000,1,1,1484445247,1484445247,0
GSM,636,1,31005,10172,0,38.793411254883,9.1069793701172,1000,1,1,1484443935,1484443935,0
GSM,636,1,16001,15706,0,38.771438598633,9.1069793701172,1000,1,1,1484443935,1484443935,0
GSM,636,1,11016,16125,0,38.807144,9.093933,1501,2,1,1484450823,1484450823,0
GSM,636,1,31003,11114,0,38.794784545898,9.1069793701172,1000,1,1,1484444386,1484444386,0
GSM,636,1,11019,10605,0,38.81950378418,9.0753936767578,1000,1,1,1484450372,1484450372,0
GSM,636,1,11018,10306,0,38.818130493164,9.0795135498047,1000,1,1,1484450823,1484450823,0
GSM,636,1,11016,16897,0,38.81950378418,9.0753936767578,1000,1,1,1484450495,1484450495,0
GSM,636,1,11023,16901,0,38.820877,9.076767,1000,2,1,1484452136,1484452136,0
GSM,636,1,11018,10356,0,38.814010620117,9.0946197509766,1000,1,1,1484448404,1484448404,0
GSM,636,1,11016,16896,0,38.814010620117,9.0932464599609,1000,1,1,1484449019,1484449019,0
GSM,636,1,11005,11075,0,38.81950378418,9.0767669677734,1000,1,1,1484450495,1484450495,0
GSM,636,1,11003,11765,0,38.814010620117,9.0946197509766,1000,1,1,1484448937,1484448937,0
GSM,636,1,11003,11745,0,38.814010620117,9.0959930419922,1000,1,1,1484447912,1484447912,0
GSM,636,1,11018,11586,0,38.815383911133,9.0918731689453,1000,1,1,1484450044,1484450044,0
GSM,636,1,11016,16121,0,38.81950378418,9.0712738037109,1000,1,1,1484450823,1484450823,0
GSM,636,1,11016,11611,0,38.811264038086,9.0946197509766,1000,1,1,1484450823,1484450823,0
GSM,636,1,11016,16636,0,38.820877075195,9.0699005126953,1000,1,1,1484450823,1484450823,0
GSM,636,1,11020,11975,0,38.814010620117,9.0946197509766,1000,1,1,1484448896,1484448896,0
GSM,636,1,11004,11175,0,38.811264038086,9.0987396240234,1000,1,1,1484447666,1484447666,0
GSM,636,1,11026,16146,0,38.835983276367,9.0396881103516,1000,2,1,1484456277,1484456277,0
GSM,636,1,11023,16205,0,38.837814,9.044266,1000,3,1,1484478421,1492422575,0
GSM,636,1,11026,16521,0,38.84079,9.054794,1000,2,1,1484455047,1484455047,0
GSM,636,1,11026,16526,0,38.845596313477,9.0493011474609,1000,2,1,1484455047,1484455047,0
GSM,636,1,11026,13531,0,38.845596313477,9.0493011474609,1000,1,1,1484453986,1484453986,0
GSM,636,1,11025,16037,0,38.822250366211,9.0685272216797,1000,1,1,1484451028,1484451028,0
GSM,636,1,11023,12697,0,38.835983276367,9.0396881103516,1000,1,1,1484454451,1484454451,0
GSM,636,1,11025,16055,0,38.833236694336,9.0712738037109,1000,1,1,1484451890,1484451890,0
GSM,636,1,11024,13595,0,38.841955,9.020581,4041,5,1,1484478421,1519239577,0
GSM,636,1,11023,12691,0,38.834609985352,9.0383148193359,1000,1,1,1484454451,1484454451,0
GSM,636,1,11026,16537,0,38.848342895508,9.0547943115234,1000,1,1,1484453202,1484453202,0
GSM,636,1,11026,16211,0,38.840103149414,9.0630340576172,1000,1,1,1484452915,1484452915,0
GSM,636,1,11023,16905,0,38.835983276367,9.0657806396484,1000,1,1,1484452546,1484452546,0
GSM,636,1,11023,16131,0,38.835983276367,9.0671539306641,1000,1,1,1484452136,1484452136,0
GSM,636,1,11026,16215,0,38.838729858398,9.0630340576172,1000,1,1,1484452915,1484452915,0
GSM,636,1,11026,16851,0,38.830490112305,9.0726470947266,1000,1,1,1484451890,1484451890,0
GSM,636,1,11026,13292,0,38.837356567383,9.0410614013672,1000,1,1,1484454109,1484454109,0
GSM,636,1,11023,12696,0,38.835983276367,9.0396881103516,1000,2,1,1484457078,1484457078,0
GSM,636,1,11025,16311,0,38.84903,9.047928,1000,2,1,1484478421,1491315947,0
GSM,636,1,11026,13297,0,38.837356567383,9.0424346923828,1000,2,1,1484456815,1484456815,0
GSM,636,1,11015,13482,0,38.820877075195,9.0685272216797,1000,1,1,1484451028,1484451028,0
GSM,636,1,11025,16315,0,38.848342895508,9.0561676025391,1000,1,1,1484453120,1484453120,0
GSM,636,1,11023,10845,0,38.837356567383,9.0410614013672,1000,2,1,1484456277,1484456277,0
GSM,636,1,11026,16535,0,38.848342895508,9.0561676025391,1000,1,1,1484453120,1484453120,0
GSM,636,1,11026,16217,0,38.838729858398,9.0630340576172,1000,1,1,1484452997,1484452997,0
GSM,636,1,11026,16853,0,38.829116821289,9.0726470947266,1000,1,1,1484451890,1484451890,0
GSM,636,1,11026,16216,0,38.840103149414,9.0616607666016,1000,1,1,1484452915,1484452915,0
GSM,636,1,11026,16855,0,38.830490112305,9.0726470947266,1000,1,1,1484451808,1484451808,0
GSM,636,1,11026,16212,0,38.840103149414,9.0616607666016,1000,1,1,1484452833,1484452833,0
GSM,636,1,11026,16525,0,38.846969604492,9.0561676025391,1000,1,1,1484453377,1484453377,0
GSM,636,1,11023,10927,0,38.82431,9.017029,1000,2,1,1484479617,1490060075,0
GSM,636,1,11022,13715,0,38.790664672852,9.0163421630859,1000,1,1,1484457277,1484457277,0
GSM,636,1,11026,13533,0,38.842849731445,9.0465545654297,1000,1,1,1484454847,1484454847,0
GSM,636,1,11026,13537,0,38.84147644043,9.0451812744141,1000,1,1,1484455047,1484455047,0
GSM,636,1,11026,16856,0,38.833236694336,9.0671539306641,1000,1,1,1484454719,1484454719,0
GSM,636,1,11026,16145,0,38.838729858398,9.0547943115234,1000,1,1,1484455663,1484455663,0
GSM,636,1,11023,10842,0,38.833236694336,9.0369415283203,1000,1,1,1484457311,1484457311,0
GSM,636,1,11026,13296,0,38.838729858398,9.0424346923828,1000,1,1,1484455047,1484455047,0
GSM,636,1,11026,13535,0,38.844223022461,9.0479278564453,1000,1,1,1484455047,1484455047,0
UMTS,636,1,22339,20054959,0,38.496506,7.048416,1000,5,1,1484484409,1485745154,0
UMTS,636,1,22339,20075144,0,38.49884,7.048416,1000,2,1,1484484409,1484875980,0
UMTS,636,1,22339,20054997,0,38.474807739258,7.0470428466797,1000,9,1,1484484409,1485587622,0
UMTS,636,1,22339,20075003,0,38.474808,7.04689,1000,9,1,1484484409,1485745236,0
UMTS,636,1,22339,20055039,0,38.476181030273,7.0470428466797,1000,6,1,1484484409,1485587622,0
UMTS,636,1,22339,20054988,0,38.491287231445,7.0470428466797,1000,1,1,1484459844,1484459844,0
GSM,636,1,22139,20904,0,38.490601,7.046356,1000,2,1,1484484441,1492005932,0
GSM,636,1,22139,21006,0,38.490601,7.047386,1000,8,1,1484484441,1485587622,0
GSM,636,1,22139,21062,0,38.481674,7.049446,1000,4,1,1484484441,1485587622,0
GSM,636,1,22139,21036,0,38.477829,7.048553,1000,10,1,1484484441,1485745236,0
GSM,636,1,22139,21023,0,38.476181,7.047337,1000,14,1,1484484441,1487469011,0
GSM,636,1,22139,21035,0,38.484420776367,7.0497894287109,1000,8,1,1484484441,1485587622,0
GSM,636,1,22139,20974,0,38.489914,7.047631,1000,7,1,1484484441,1485587622,0
GSM,636,1,22139,21065,0,38.476573,7.047631,1000,7,1,1484484441,1485587622,0
GSM,636,1,22139,21003,0,38.491287231445,7.0470428466797,1000,11,1,1484484441,1492005932,0
GSM,636,1,22139,20981,0,38.474894,7.047043,1000,16,1,1484484441,1489727532,0
GSM,636,1,22139,21075,0,38.486383,7.049201,1000,7,1,1484484441,1485587622,0
GSM,636,1,22139,21082,0,38.499441,7.048416,1000,16,1,1484484441,1485745154,0
GSM,636,1,22139,21046,0,38.487167358398,7.0484161376953,1000,4,1,1484484441,1485587622,0
GSM,636,1,22139,21096,0,38.499526977539,7.0484161376953,1000,4,1,1484484441,1484903174,0
GSM,636,1,22139,20973,0,38.487167,7.048691,1000,5,1,1484484441,1485587622,0
GSM,636,1,22139,20971,0,38.490067,7.047348,1000,9,1,1484484441,1485587622,0
GSM,636,1,22139,21093,0,38.499331,7.048416,1000,14,1,1484484441,1485745154,0
GSM,636,1,22139,21034,0,38.484420776367,7.0511627197266,1000,7,1,1484484441,1485587622,0
GSM,636,1,22139,21063,0,38.474808,7.048874,1000,12,1,1484484441,1489727532,0
GSM,636,1,22139,20946,0,38.497604,7.048416,1000,15,1,1484484441,1485745154,0
GSM,636,1,22139,21022,0,38.477263,7.047511,1000,13,1,1484484441,1492540200,0
GSM,636,1,22139,20943,0,38.497982,7.048416,1000,16,1,1484484441,1485745154,0
GSM,636,1,22139,21125,0,38.498153686523,7.0484161376953,1000,14,1,1484484441,1485745154,0
GSM,636,1,22139,20941,0,38.499316,7.048416,1000,13,1,1484484441,1485745154,0
GSM,636,1,22139,20976,0,38.489685,7.047043,1000,6,1,1484484441,1485587622,0
GSM,636,1,22139,20964,0,38.481923,7.050161,1000,8,1,1484484441,1492540200,0
GSM,636,1,22139,20952,0,38.475723,7.04567,1000,3,1,1484484441,1487469011,0
GSM,636,1,22139,20985,0,38.474933,7.047043,1000,11,1,1484484441,1491991130,0
GSM,636,1,22139,21021,0,38.476377,7.048514,1000,14,1,1484484441,1489727532,0
GSM,636,1,22139,21033,0,38.477554,7.04831,1000,13,1,1484484441,1487469011,0
GSM,636,1,22139,21045,0,38.492317,7.047729,1000,12,1,1484484441,1485587663,0
GSM,636,1,22139,21072,0,38.485794,7.049789,1000,8,1,1484484441,1485587622,0
GSM,636,1,22139,21026,0,38.47673,7.047043,1000,10,1,1484484441,1485745236,0
GSM,636,1,22139,20984,0,38.474913,7.047043,1000,13,1,1484484441,1489721217,0
GSM,636,1,22139,21126,0,38.499526977539,7.0484161376953,1000,6,1,1484484441,1485587663,0
UMTS,636,1,1601,6977117,0,38.992538452148,10.066909790039,1000,1,1,1484465543,1484465543,0
UMTS,636,1,1601,6985458,0,39.015884399414,10.051803588867,1000,1,1,1484465543,1484465543,0
UMTS,636,1,1501,7372144,0,43.255233764648,8.9751434326172,1000,1,1,1484527376,1484527376,0
UMTS,636,1,1501,7370594,0,43.638381958008,8.8625335693359,1000,1,1,1484527376,1484527376,0
UMTS,636,1,1501,7370684,0,43.431702,8.816528,1000,2,1,1484550398,1487552085,0
UMTS,636,1,1501,7370423,0,43.742752,8.925018,1000,2,1,1484550398,1487552085,0
UMTS,636,1,1501,7370407,0,43.185196,9.1008,1000,2,1,1484550398,1485398016,0
UMTS,636,1,1501,7370123,0,42.797241,9.351425,1000,2,1,1484550398,1487078207,0
UMTS,636,1,1501,7371593,0,43.075332641602,9.2058563232422,1000,1,1,1484527376,1484527376,0
UMTS,636,1,1501,7370425,0,43.699493,8.914719,1318,2,1,1484550398,1487552085,0
UMTS,636,1,1501,7370424,0,43.769531,8.858414,1000,2,1,1484550398,1487552085,0
UMTS,636,1,1501,7374315,0,43.868408,8.848801,1000,2,1,1484550398,1487552085,0
UMTS,636,1,1501,7377234,0,43.180389,9.1008,1000,2,1,1484550398,1485398016,0
UMTS,636,1,1501,7370664,0,43.502426147461,8.8680267333984,1000,1,1,1484527376,1484527376,0
UMTS,636,1,1501,7370203,0,43.696063,8.778077,6275,2,1,1484550398,1487552085,0
UMTS,636,1,21332,19852636,0,39.292603,8.563156,1000,2,1,1484566004,1488242256,0
GSM,636,1,11010,16715,0,38.790664672852,8.8625335693359,1000,1,1,1484547918,1484547918,0
UMTS,636,1,22339,20075104,0,38.499526977539,7.0484161376953,1000,7,1,1484583819,1485171361,0
UMTS,636,1,22339,20055079,0,38.475494,7.051849,1000,2,1,1484583819,1485243362,0
GSM,636,1,22139,20831,0,38.499527,7.047729,1000,2,1,1484584472,1485171320,0
GSM,636,1,11002,11276,0,38.756332397461,8.9820098876953,1000,3,1,1484584470,1488784760,0
GSM,636,1,11002,10097,0,38.75679,8.98201,1000,9,1,1484584470,1488784760,0
GSM,636,1,22139,21113,0,38.47171,7.050123,1000,4,1,1484584480,1492540200,0
GSM,636,1,22139,21052,0,38.474808,7.05101,1000,9,1,1484584479,1489721217,0
GSM,636,1,22139,21123,0,38.499526977539,7.0484161376953,1000,10,1,1484584480,1485745154,0
GSM,636,1,22139,21051,0,38.473984,7.052536,1000,5,1,1484584478,1489727532,0
UMTS,636,1,1105,6917454,0,38.829876,8.979587,1000,3,1,1484621969,1565669661,0
UMTS,636,1,21301,6721187,0,38.852462768555,8.8515472412109,1000,1,1,1484621969,1484621969,0
UMTS,636,1,21301,19738293,0,38.85383605957,8.8501739501953,1000,1,1,1484621969,1484621969,0
UMTS,636,1,21331,19737353,0,38.848342895508,8.8542938232422,1000,1,1,1484621969,1484621969,0
UMTS,636,1,1104,6850849,0,38.848342895508,8.8542938232422,1000,1,1,1484621969,1484621969,0
UMTS,636,1,1103,6852609,0,38.852462768555,8.8515472412109,1000,1,1,1484621969,1484621969,0
GSM,636,1,21106,13044,0,38.834609985352,8.1607818603516,1000,1,1,1484621969,1484621969,0
GSM,636,1,21106,13045,0,38.834609985352,8.1607818603516,1000,1,1,1484621969,1484621969,0
GSM,636,1,21106,13042,0,38.834609985352,8.1607818603516,1000,1,1,1484621969,1484621969,0
UMTS,636,1,1104,6848681,0,38.805770874023,9.0232086181641,1000,1,1,1484665390,1484665390,0
GSM,636,1,22139,21001,0,38.49733,7.048141,1000,5,1,1484761262,1485587663,0
GSM,636,1,22139,21042,0,38.488998,7.047958,1000,3,1,1484761263,1485587622,0
LTE,636,1,11212,409345,0,38.763198852539,9.0108489990234,1000,3,1,1484799783,1490060045,0
LTE,636,1,11242,259842,0,38.75679,9.000778,1000,3,1,1484799783,1490060045,0
LTE,636,1,11203,393987,0,38.750839233398,8.9847564697266,1000,1,1,1484699926,1484699926,0
LTE,636,1,11242,275714,0,38.759079,8.993683,1000,2,1,1484799783,1490060045,0
UMTS,636,1,22313,20209417,0,39.048843,3.546219,1000,18,1,1484799819,1492089916,0
UMTS,636,1,1103,6716763,0,38.726665,8.975225,4173,4,1,1484799819,1506008583,0
UMTS,636,1,22313,20209416,0,39.048843383789,3.5451507568359,1000,4,1,1484805865,1491279280,0
LTE,636,1,11242,397058,0,38.774185180664,8.9929962158203,1000,1,1,1484711155,1484711155,0
